"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","month","day","Ozone","PM2.5"
2017-09-06,"Blackstone","Lee",35.4325,-79.2887,9,6,34,35
2017-09-06,"Bryson City","Swain",35.434767,-83.442133,9,6,34,30
2017-09-06,"Triple Oak","Wake",35.8652,-78.8197,9,6,NA,37
2017-09-07,"Bryson City","Swain",35.434767,-83.442133,9,7,31,18
2017-09-07,"Triple Oak","Wake",35.8652,-78.8197,9,7,NA,26
2017-09-08,"Blackstone","Lee",35.4325,-79.2887,9,8,36,NA
2017-09-08,"Triple Oak","Wake",35.8652,-78.8197,9,8,NA,22
2017-09-09,"Blackstone","Lee",35.4325,-79.2887,9,9,41,38
2017-09-09,"Triple Oak","Wake",35.8652,-78.8197,9,9,NA,22
2017-09-10,"Blackstone","Lee",35.4325,-79.2887,9,10,28,31
2017-09-10,"Triple Oak","Wake",35.8652,-78.8197,9,10,NA,16
2017-09-11,"Blackstone","Lee",35.4325,-79.2887,9,11,22,25
2017-09-11,"Triple Oak","Wake",35.8652,-78.8197,9,11,NA,22
2017-09-12,"Blackstone","Lee",35.4325,-79.2887,9,12,20,8
2017-09-12,"Triple Oak","Wake",35.8652,-78.8197,9,12,NA,28
2017-09-13,"Blackstone","Lee",35.4325,-79.2887,9,13,31,29
2017-09-13,"Triple Oak","Wake",35.8652,-78.8197,9,13,NA,31
2017-09-14,"Blackstone","Lee",35.4325,-79.2887,9,14,36,39
2017-09-14,"Bryson City","Swain",35.434767,-83.442133,9,14,29,NA
2017-09-14,"Triple Oak","Wake",35.8652,-78.8197,9,14,NA,50
2017-09-15,"Blackstone","Lee",35.4325,-79.2887,9,15,38,42
2017-09-15,"Bryson City","Swain",35.434767,-83.442133,9,15,21,NA
2017-09-15,"Triple Oak","Wake",35.8652,-78.8197,9,15,NA,45
2017-09-16,"Blackstone","Lee",35.4325,-79.2887,9,16,35,30
2017-09-16,"Bryson City","Swain",35.434767,-83.442133,9,16,31,NA
2017-09-16,"Triple Oak","Wake",35.8652,-78.8197,9,16,NA,40
2017-09-17,"Blackstone","Lee",35.4325,-79.2887,9,17,38,32
2017-09-17,"Bryson City","Swain",35.434767,-83.442133,9,17,33,NA
2017-09-17,"Triple Oak","Wake",35.8652,-78.8197,9,17,NA,38
2017-09-18,"Blackstone","Lee",35.4325,-79.2887,9,18,39,29
2017-09-18,"Bryson City","Swain",35.434767,-83.442133,9,18,36,NA
2017-09-18,"Triple Oak","Wake",35.8652,-78.8197,9,18,NA,30
2017-09-19,"Blackstone","Lee",35.4325,-79.2887,9,19,38,33
2017-09-19,"Bryson City","Swain",35.434767,-83.442133,9,19,37,NA
2017-09-19,"Triple Oak","Wake",35.8652,-78.8197,9,19,NA,40
2017-09-20,"Blackstone","Lee",35.4325,-79.2887,9,20,44,52
2017-09-20,"Bryson City","Swain",35.434767,-83.442133,9,20,34,NA
2017-09-20,"Triple Oak","Wake",35.8652,-78.8197,9,20,NA,52
2017-09-21,"Blackstone","Lee",35.4325,-79.2887,9,21,50,48
2017-09-21,"Bryson City","Swain",35.434767,-83.442133,9,21,29,28
2017-09-21,"Triple Oak","Wake",35.8652,-78.8197,9,21,NA,48
2017-09-22,"Blackstone","Lee",35.4325,-79.2887,9,22,46,44
2017-09-22,"Bryson City","Swain",35.434767,-83.442133,9,22,37,35
2017-09-22,"Triple Oak","Wake",35.8652,-78.8197,9,22,NA,52
2017-09-23,"Blackstone","Lee",35.4325,-79.2887,9,23,50,50
2017-09-23,"Bryson City","Swain",35.434767,-83.442133,9,23,37,38
2017-09-23,"Triple Oak","Wake",35.8652,-78.8197,9,23,NA,45
2017-09-24,"Blackstone","Lee",35.4325,-79.2887,9,24,43,35
2017-09-24,"Bryson City","Swain",35.434767,-83.442133,9,24,37,38
2017-09-24,"Triple Oak","Wake",35.8652,-78.8197,9,24,NA,36
2017-09-25,"Blackstone","Lee",35.4325,-79.2887,9,25,39,35
2017-09-25,"Bryson City","Swain",35.434767,-83.442133,9,25,31,26
2017-09-25,"Triple Oak","Wake",35.8652,-78.8197,9,25,NA,34
2017-09-26,"Blackstone","Lee",35.4325,-79.2887,9,26,21,26
2017-09-26,"Bryson City","Swain",35.434767,-83.442133,9,26,36,32
2017-09-26,"Triple Oak","Wake",35.8652,-78.8197,9,26,NA,23
2017-09-27,"Blackstone","Lee",35.4325,-79.2887,9,27,39,26
2017-09-27,"Bryson City","Swain",35.434767,-83.442133,9,27,36,41
2017-09-27,"Triple Oak","Wake",35.8652,-78.8197,9,27,NA,23
2017-09-28,"Blackstone","Lee",35.4325,-79.2887,9,28,97,58
2017-09-28,"Bryson City","Swain",35.434767,-83.442133,9,28,45,55
2017-09-28,"Triple Oak","Wake",35.8652,-78.8197,9,28,NA,53
2017-09-29,"Blackstone","Lee",35.4325,-79.2887,9,29,42,38
2017-09-29,"Bryson City","Swain",35.434767,-83.442133,9,29,40,52
2017-09-29,"Triple Oak","Wake",35.8652,-78.8197,9,29,NA,26
2017-09-30,"Blackstone","Lee",35.4325,-79.2887,9,30,44,39
2017-09-30,"Bryson City","Swain",35.434767,-83.442133,9,30,42,39
2017-09-30,"Triple Oak","Wake",35.8652,-78.8197,9,30,NA,20
2017-10-01,"Blackstone","Lee",35.4325,-79.2887,10,1,35,33
2017-10-01,"Bryson City","Swain",35.434767,-83.442133,10,1,36,24
2017-10-01,"Triple Oak","Wake",35.8652,-78.8197,10,1,NA,15
2017-10-02,"Blackstone","Lee",35.4325,-79.2887,10,2,NA,37
2017-10-02,"Bryson City","Swain",35.434767,-83.442133,10,2,39,17
2017-10-02,"Triple Oak","Wake",35.8652,-78.8197,10,2,NA,20
2017-10-03,"Blackstone","Lee",35.4325,-79.2887,10,3,48,39
2017-10-03,"Bryson City","Swain",35.434767,-83.442133,10,3,41,31
2017-10-03,"Triple Oak","Wake",35.8652,-78.8197,10,3,NA,24
2017-10-04,"Blackstone","Lee",35.4325,-79.2887,10,4,43,39
2017-10-04,"Bryson City","Swain",35.434767,-83.442133,10,4,37,24
2017-10-04,"Triple Oak","Wake",35.8652,-78.8197,10,4,NA,30
2017-10-05,"Blackstone","Lee",35.4325,-79.2887,10,5,42,29
2017-10-05,"Bryson City","Swain",35.434767,-83.442133,10,5,36,22
2017-10-05,"Triple Oak","Wake",35.8652,-78.8197,10,5,NA,37
2017-10-06,"Blackstone","Lee",35.4325,-79.2887,10,6,38,30
2017-10-06,"Bryson City","Swain",35.434767,-83.442133,10,6,40,35
2017-10-06,"Triple Oak","Wake",35.8652,-78.8197,10,6,NA,29
2017-10-07,"Blackstone","Lee",35.4325,-79.2887,10,7,20,13
2017-10-07,"Bryson City","Swain",35.434767,-83.442133,10,7,23,32
2017-10-07,"Triple Oak","Wake",35.8652,-78.8197,10,7,NA,21
2017-10-08,"Blackstone","Lee",35.4325,-79.2887,10,8,14,8
2017-10-08,"Bryson City","Swain",35.434767,-83.442133,10,8,21,16
2017-10-08,"Triple Oak","Wake",35.8652,-78.8197,10,8,NA,23
2017-10-09,"Blackstone","Lee",35.4325,-79.2887,10,9,20,8
2017-10-09,"Bryson City","Swain",35.434767,-83.442133,10,9,19,15
2017-10-09,"Triple Oak","Wake",35.8652,-78.8197,10,9,NA,36
2017-10-10,"Blackstone","Lee",35.4325,-79.2887,10,10,18,18
2017-10-10,"Bryson City","Swain",35.434767,-83.442133,10,10,19,NA
2017-10-10,"Triple Oak","Wake",35.8652,-78.8197,10,10,NA,49
2017-10-11,"Blackstone","Lee",35.4325,-79.2887,10,11,22,23
2017-10-11,"Bryson City","Swain",35.434767,-83.442133,10,11,31,NA
2017-10-11,"Triple Oak","Wake",35.8652,-78.8197,10,11,NA,41
2017-10-12,"Blackstone","Lee",35.4325,-79.2887,10,12,28,33
2017-10-12,"Bryson City","Swain",35.434767,-83.442133,10,12,37,28
2017-10-12,"Triple Oak","Wake",35.8652,-78.8197,10,12,NA,37
2017-10-13,"Blackstone","Lee",35.4325,-79.2887,10,13,25,28
2017-10-13,"Bryson City","Swain",35.434767,-83.442133,10,13,31,34
2017-10-13,"Triple Oak","Wake",35.8652,-78.8197,10,13,NA,23
2017-10-14,"Blackstone","Lee",35.4325,-79.2887,10,14,28,29
2017-10-14,"Bryson City","Swain",35.434767,-83.442133,10,14,33,45
2017-10-14,"Triple Oak","Wake",35.8652,-78.8197,10,14,NA,27
2017-10-15,"Blackstone","Lee",35.4325,-79.2887,10,15,28,43
2017-10-15,"Bryson City","Swain",35.434767,-83.442133,10,15,21,35
2017-10-15,"Triple Oak","Wake",35.8652,-78.8197,10,15,NA,43
2017-10-16,"Blackstone","Lee",35.4325,-79.2887,10,16,24,30
2017-10-16,"Bryson City","Swain",35.434767,-83.442133,10,16,29,10
2017-10-16,"Triple Oak","Wake",35.8652,-78.8197,10,16,NA,23
2017-10-17,"Blackstone","Lee",35.4325,-79.2887,10,17,33,35
2017-10-17,"Bryson City","Swain",35.434767,-83.442133,10,17,30,14
2017-10-18,"Blackstone","Lee",35.4325,-79.2887,10,18,37,39
2017-10-18,"Bryson City","Swain",35.434767,-83.442133,10,18,31,20
2017-10-19,"Blackstone","Lee",35.4325,-79.2887,10,19,36,38
2017-10-19,"Bryson City","Swain",35.434767,-83.442133,10,19,32,23
2017-10-20,"Blackstone","Lee",35.4325,-79.2887,10,20,49,45
2017-10-20,"Bryson City","Swain",35.434767,-83.442133,10,20,32,37
2017-10-21,"Blackstone","Lee",35.4325,-79.2887,10,21,48,61
2017-10-21,"Bryson City","Swain",35.434767,-83.442133,10,21,40,49
2017-10-22,"Blackstone","Lee",35.4325,-79.2887,10,22,44,52
2017-10-22,"Bryson City","Swain",35.434767,-83.442133,10,22,34,36
2017-10-23,"Blackstone","Lee",35.4325,-79.2887,10,23,NA,26
2017-10-23,"Bryson City","Swain",35.434767,-83.442133,10,23,35,3
2017-10-24,"Blackstone","Lee",35.4325,-79.2887,10,24,31,28
2017-10-24,"Bryson City","Swain",35.434767,-83.442133,10,24,38,17
2017-10-24,"Triple Oak","Wake",35.8652,-78.8197,10,24,NA,32
2017-10-25,"Blackstone","Lee",35.4325,-79.2887,10,25,37,33
2017-10-25,"Bryson City","Swain",35.434767,-83.442133,10,25,31,22
2017-10-25,"Triple Oak","Wake",35.8652,-78.8197,10,25,NA,25
2017-10-26,"Blackstone","Lee",35.4325,-79.2887,10,26,36,35
2017-10-26,"Bryson City","Swain",35.434767,-83.442133,10,26,35,22
2017-10-26,"Triple Oak","Wake",35.8652,-78.8197,10,26,NA,23
2017-10-27,"Blackstone","Lee",35.4325,-79.2887,10,27,43,48
2017-10-27,"Bryson City","Swain",35.434767,-83.442133,10,27,40,29
2017-10-27,"Triple Oak","Wake",35.8652,-78.8197,10,27,NA,42
2017-10-28,"Blackstone","Lee",35.4325,-79.2887,10,28,38,43
2017-10-28,"Bryson City","Swain",35.434767,-83.442133,10,28,24,25
2017-10-28,"Triple Oak","Wake",35.8652,-78.8197,10,28,NA,33
2017-10-29,"Blackstone","Lee",35.4325,-79.2887,10,29,19,28
2017-10-29,"Bryson City","Swain",35.434767,-83.442133,10,29,24,7
2017-10-30,"Blackstone","Lee",35.4325,-79.2887,10,30,31,30
2017-10-30,"Bryson City","Swain",35.434767,-83.442133,10,30,34,17
2017-10-31,"Blackstone","Lee",35.4325,-79.2887,10,31,37,49
2017-10-31,"Bryson City","Swain",35.434767,-83.442133,10,31,39,33
2017-10-31,"Triple Oak","Wake",35.8652,-78.8197,10,31,NA,43
2017-11-01,"Blackstone","Lee",35.4325,-79.2887,11,1,44,57
2017-11-01,"Bryson City","Swain",35.434767,-83.442133,11,1,NA,38
2017-11-01,"Triple Oak","Wake",35.8652,-78.8197,11,1,NA,57
2017-11-02,"Blackstone","Lee",35.4325,-79.2887,11,2,33,50
2017-11-02,"Bryson City","Swain",35.434767,-83.442133,11,2,NA,46
2017-11-02,"Triple Oak","Wake",35.8652,-78.8197,11,2,NA,33
2017-11-03,"Blackstone","Lee",35.4325,-79.2887,11,3,39,59
2017-11-03,"Bryson City","Swain",35.434767,-83.442133,11,3,NA,38
2017-11-03,"Triple Oak","Wake",35.8652,-78.8197,11,3,NA,55
2017-11-04,"Blackstone","Lee",35.4325,-79.2887,11,4,18,59
2017-11-04,"Bryson City","Swain",35.434767,-83.442133,11,4,NA,33
2017-11-04,"Triple Oak","Wake",35.8652,-78.8197,11,4,NA,41
2017-11-05,"Blackstone","Lee",35.4325,-79.2887,11,5,18,41
2017-11-05,"Bryson City","Swain",35.434767,-83.442133,11,5,NA,37
2017-11-05,"Triple Oak","Wake",35.8652,-78.8197,11,5,NA,32
2017-11-06,"Blackstone","Lee",35.4325,-79.2887,11,6,27,52
2017-11-06,"Bryson City","Swain",35.434767,-83.442133,11,6,NA,53
2017-11-06,"Triple Oak","Wake",35.8652,-78.8197,11,6,NA,55
2017-11-07,"Blackstone","Lee",35.4325,-79.2887,11,7,NA,64
2017-11-07,"Bryson City","Swain",35.434767,-83.442133,11,7,NA,26
2017-11-07,"Triple Oak","Wake",35.8652,-78.8197,11,7,NA,46
2017-11-08,"Blackstone","Lee",35.4325,-79.2887,11,8,NA,30
2017-11-08,"Bryson City","Swain",35.434767,-83.442133,11,8,NA,13
2017-11-08,"Triple Oak","Wake",35.8652,-78.8197,11,8,NA,5
2017-11-09,"Blackstone","Lee",35.4325,-79.2887,11,9,12,23
2017-11-09,"Bryson City","Swain",35.434767,-83.442133,11,9,NA,7
2017-11-09,"Triple Oak","Wake",35.8652,-78.8197,11,9,NA,6
2017-11-10,"Blackstone","Lee",35.4325,-79.2887,11,10,32,45
2017-11-10,"Bryson City","Swain",35.434767,-83.442133,11,10,NA,18
2017-11-10,"Triple Oak","Wake",35.8652,-78.8197,11,10,NA,18
2017-11-11,"Blackstone","Lee",35.4325,-79.2887,11,11,33,44
2017-11-11,"Bryson City","Swain",35.434767,-83.442133,11,11,NA,50
2017-11-11,"Triple Oak","Wake",35.8652,-78.8197,11,11,NA,21
2017-11-12,"Blackstone","Lee",35.4325,-79.2887,11,12,27,64
2017-11-12,"Bryson City","Swain",35.434767,-83.442133,11,12,NA,41
2017-11-12,"Triple Oak","Wake",35.8652,-78.8197,11,12,NA,43
2017-11-13,"Blackstone","Lee",35.4325,-79.2887,11,13,27,53
2017-11-13,"Bryson City","Swain",35.434767,-83.442133,11,13,NA,26
2017-11-13,"Triple Oak","Wake",35.8652,-78.8197,11,13,NA,32
2017-11-14,"Blackstone","Lee",35.4325,-79.2887,11,14,29,58
2017-11-14,"Bryson City","Swain",35.434767,-83.442133,11,14,NA,31
2017-11-14,"Triple Oak","Wake",35.8652,-78.8197,11,14,NA,42
2017-11-15,"Blackstone","Lee",35.4325,-79.2887,11,15,30,55
2017-11-15,"Bryson City","Swain",35.434767,-83.442133,11,15,NA,39
2017-11-15,"Triple Oak","Wake",35.8652,-78.8197,11,15,NA,35
2017-11-16,"Blackstone","Lee",35.4325,-79.2887,11,16,34,54
2017-11-16,"Bryson City","Swain",35.434767,-83.442133,11,16,NA,28
2017-11-16,"Triple Oak","Wake",35.8652,-78.8197,11,16,NA,41
2017-11-17,"Blackstone","Lee",35.4325,-79.2887,11,17,25,46
2017-11-17,"Bryson City","Swain",35.434767,-83.442133,11,17,NA,32
2017-11-17,"Triple Oak","Wake",35.8652,-78.8197,11,17,NA,22
2017-11-18,"Blackstone","Lee",35.4325,-79.2887,11,18,40,52
2017-11-18,"Bryson City","Swain",35.434767,-83.442133,11,18,NA,63
2017-11-18,"Triple Oak","Wake",35.8652,-78.8197,11,18,NA,41
2017-11-19,"Blackstone","Lee",35.4325,-79.2887,11,19,26,31
2017-11-19,"Bryson City","Swain",35.434767,-83.442133,11,19,NA,20
2017-11-19,"Triple Oak","Wake",35.8652,-78.8197,11,19,NA,10
2017-11-20,"Blackstone","Lee",35.4325,-79.2887,11,20,35,42
2017-11-20,"Bryson City","Swain",35.434767,-83.442133,11,20,NA,40
2017-11-20,"Triple Oak","Wake",35.8652,-78.8197,11,20,NA,24
2017-11-21,"Blackstone","Lee",35.4325,-79.2887,11,21,31,51
2017-11-21,"Bryson City","Swain",35.434767,-83.442133,11,21,NA,50
2017-11-21,"Triple Oak","Wake",35.8652,-78.8197,11,21,NA,36
2017-11-22,"Blackstone","Lee",35.4325,-79.2887,11,22,39,55
2017-11-22,"Bryson City","Swain",35.434767,-83.442133,11,22,NA,34
2017-11-22,"Triple Oak","Wake",35.8652,-78.8197,11,22,NA,35
2017-11-23,"Blackstone","Lee",35.4325,-79.2887,11,23,24,52
2017-11-23,"Bryson City","Swain",35.434767,-83.442133,11,23,NA,48
2017-11-23,"Triple Oak","Wake",35.8652,-78.8197,11,23,NA,27
2017-11-24,"Blackstone","Lee",35.4325,-79.2887,11,24,31,58
2017-11-24,"Bryson City","Swain",35.434767,-83.442133,11,24,NA,51
2017-11-24,"Triple Oak","Wake",35.8652,-78.8197,11,24,NA,38
2017-11-25,"Blackstone","Lee",35.4325,-79.2887,11,25,38,60
2017-11-25,"Bryson City","Swain",35.434767,-83.442133,11,25,NA,54
2017-11-25,"Triple Oak","Wake",35.8652,-78.8197,11,25,NA,53
2017-11-26,"Blackstone","Lee",35.4325,-79.2887,11,26,38,54
2017-11-26,"Bryson City","Swain",35.434767,-83.442133,11,26,NA,36
2017-11-26,"Triple Oak","Wake",35.8652,-78.8197,11,26,NA,31
2017-11-27,"Blackstone","Lee",35.4325,-79.2887,11,27,36,50
2017-11-27,"Bryson City","Swain",35.434767,-83.442133,11,27,NA,35
2017-11-27,"Triple Oak","Wake",35.8652,-78.8197,11,27,NA,33
2017-11-28,"Blackstone","Lee",35.4325,-79.2887,11,28,41,59
2017-11-28,"Bryson City","Swain",35.434767,-83.442133,11,28,NA,55
2017-11-28,"Triple Oak","Wake",35.8652,-78.8197,11,28,NA,39
2017-11-29,"Blackstone","Lee",35.4325,-79.2887,11,29,47,64
2017-11-29,"Bryson City","Swain",35.434767,-83.442133,11,29,NA,59
2017-11-29,"Triple Oak","Wake",35.8652,-78.8197,11,29,NA,54
2017-11-30,"Blackstone","Lee",35.4325,-79.2887,11,30,44,60
2017-11-30,"Bryson City","Swain",35.434767,-83.442133,11,30,NA,61
2017-11-30,"Triple Oak","Wake",35.8652,-78.8197,11,30,NA,64
2017-12-01,"Blackstone","Lee",35.4325,-79.2887,12,1,40,63
2017-12-01,"Bryson City","Swain",35.434767,-83.442133,12,1,NA,47
2017-12-01,"Triple Oak","Wake",35.8652,-78.8197,12,1,NA,58
2017-12-02,"Blackstone","Lee",35.4325,-79.2887,12,2,22,66
2017-12-02,"Bryson City","Swain",35.434767,-83.442133,12,2,NA,58
2017-12-02,"Triple Oak","Wake",35.8652,-78.8197,12,2,NA,56
2017-12-03,"Blackstone","Lee",35.4325,-79.2887,12,3,38,70
2017-12-03,"Bryson City","Swain",35.434767,-83.442133,12,3,NA,44
2017-12-03,"Triple Oak","Wake",35.8652,-78.8197,12,3,NA,56
2017-12-04,"Blackstone","Lee",35.4325,-79.2887,12,4,36,60
2017-12-04,"Bryson City","Swain",35.434767,-83.442133,12,4,NA,54
2017-12-04,"Triple Oak","Wake",35.8652,-78.8197,12,4,NA,46
2017-12-05,"Blackstone","Lee",35.4325,-79.2887,12,5,34,57
2017-12-05,"Bryson City","Swain",35.434767,-83.442133,12,5,NA,55
2017-12-05,"Triple Oak","Wake",35.8652,-78.8197,12,5,NA,55
2017-12-06,"Blackstone","Lee",35.4325,-79.2887,12,6,28,43
2017-12-06,"Bryson City","Swain",35.434767,-83.442133,12,6,NA,22
2017-12-06,"Triple Oak","Wake",35.8652,-78.8197,12,6,NA,19
2017-12-07,"Blackstone","Lee",35.4325,-79.2887,12,7,23,48
2017-12-07,"Bryson City","Swain",35.434767,-83.442133,12,7,NA,30
2017-12-07,"Triple Oak","Wake",35.8652,-78.8197,12,7,NA,28
2017-12-08,"Blackstone","Lee",35.4325,-79.2887,12,8,23,45
2017-12-08,"Bryson City","Swain",35.434767,-83.442133,12,8,NA,34
2017-12-08,"Triple Oak","Wake",35.8652,-78.8197,12,8,NA,27
2017-12-09,"Blackstone","Lee",35.4325,-79.2887,12,9,25,36
2017-12-09,"Bryson City","Swain",35.434767,-83.442133,12,9,NA,20
2017-12-09,"Triple Oak","Wake",35.8652,-78.8197,12,9,NA,15
2017-12-10,"Blackstone","Lee",35.4325,-79.2887,12,10,27,49
2017-12-10,"Bryson City","Swain",35.434767,-83.442133,12,10,NA,37
2017-12-10,"Triple Oak","Wake",35.8652,-78.8197,12,10,NA,28
2017-12-11,"Blackstone","Lee",35.4325,-79.2887,12,11,31,55
2017-12-11,"Bryson City","Swain",35.434767,-83.442133,12,11,NA,40
2017-12-11,"Triple Oak","Wake",35.8652,-78.8197,12,11,NA,46
2017-12-12,"Blackstone","Lee",35.4325,-79.2887,12,12,31,52
2017-12-12,"Bryson City","Swain",35.434767,-83.442133,12,12,NA,38
2017-12-12,"Triple Oak","Wake",35.8652,-78.8197,12,12,NA,35
2017-12-13,"Blackstone","Lee",35.4325,-79.2887,12,13,35,35
2017-12-13,"Bryson City","Swain",35.434767,-83.442133,12,13,NA,16
2017-12-13,"Triple Oak","Wake",35.8652,-78.8197,12,13,NA,26
2017-12-14,"Blackstone","Lee",35.4325,-79.2887,12,14,34,52
2017-12-14,"Bryson City","Swain",35.434767,-83.442133,12,14,NA,50
2017-12-14,"Triple Oak","Wake",35.8652,-78.8197,12,14,NA,39
2017-12-15,"Blackstone","Lee",35.4325,-79.2887,12,15,19,60
2017-12-15,"Bryson City","Swain",35.434767,-83.442133,12,15,NA,55
2017-12-15,"Triple Oak","Wake",35.8652,-78.8197,12,15,NA,48
2017-12-16,"Blackstone","Lee",35.4325,-79.2887,12,16,31,60
2017-12-16,"Bryson City","Swain",35.434767,-83.442133,12,16,NA,56
2017-12-16,"Triple Oak","Wake",35.8652,-78.8197,12,16,NA,40
2017-12-17,"Blackstone","Lee",35.4325,-79.2887,12,17,31,62
2017-12-17,"Bryson City","Swain",35.434767,-83.442133,12,17,NA,67
2017-12-17,"Triple Oak","Wake",35.8652,-78.8197,12,17,NA,65
2017-12-18,"Blackstone","Lee",35.4325,-79.2887,12,18,37,68
2017-12-18,"Bryson City","Swain",35.434767,-83.442133,12,18,NA,52
2017-12-18,"Triple Oak","Wake",35.8652,-78.8197,12,18,NA,66
2017-12-19,"Blackstone","Lee",35.4325,-79.2887,12,19,37,59
2017-12-19,"Bryson City","Swain",35.434767,-83.442133,12,19,NA,51
2017-12-19,"Triple Oak","Wake",35.8652,-78.8197,12,19,NA,64
2017-12-20,"Blackstone","Lee",35.4325,-79.2887,12,20,21,52
2017-12-20,"Bryson City","Swain",35.434767,-83.442133,12,20,NA,29
2017-12-20,"Triple Oak","Wake",35.8652,-78.8197,12,20,NA,51
2017-12-21,"Blackstone","Lee",35.4325,-79.2887,12,21,26,56
2017-12-21,"Bryson City","Swain",35.434767,-83.442133,12,21,NA,19
2017-12-21,"Triple Oak","Wake",35.8652,-78.8197,12,21,NA,35
2017-12-22,"Blackstone","Lee",35.4325,-79.2887,12,22,30,55
2017-12-22,"Bryson City","Swain",35.434767,-83.442133,12,22,NA,38
2017-12-22,"Triple Oak","Wake",35.8652,-78.8197,12,22,NA,48
2017-12-23,"Blackstone","Lee",35.4325,-79.2887,12,23,24,51
2017-12-23,"Bryson City","Swain",35.434767,-83.442133,12,23,NA,25
2017-12-23,"Triple Oak","Wake",35.8652,-78.8197,12,23,NA,41
2017-12-24,"Blackstone","Lee",35.4325,-79.2887,12,24,19,33
2017-12-24,"Bryson City","Swain",35.434767,-83.442133,12,24,NA,7
2017-12-24,"Triple Oak","Wake",35.8652,-78.8197,12,24,NA,9
2017-12-25,"Blackstone","Lee",35.4325,-79.2887,12,25,32,35
2017-12-25,"Bryson City","Swain",35.434767,-83.442133,12,25,NA,22
2017-12-25,"Triple Oak","Wake",35.8652,-78.8197,12,25,NA,14
2017-12-26,"Blackstone","Lee",35.4325,-79.2887,12,26,32,40
2017-12-26,"Bryson City","Swain",35.434767,-83.442133,12,26,NA,31
2017-12-26,"Triple Oak","Wake",35.8652,-78.8197,12,26,NA,17
2017-12-27,"Blackstone","Lee",35.4325,-79.2887,12,27,31,54
2017-12-27,"Bryson City","Swain",35.434767,-83.442133,12,27,NA,44
2017-12-27,"Triple Oak","Wake",35.8652,-78.8197,12,27,NA,30
2017-12-28,"Blackstone","Lee",35.4325,-79.2887,12,28,31,51
2017-12-28,"Bryson City","Swain",35.434767,-83.442133,12,28,NA,54
2017-12-28,"Triple Oak","Wake",35.8652,-78.8197,12,28,NA,30
2017-12-29,"Bryson City","Swain",35.434767,-83.442133,12,29,NA,53
2017-12-29,"Triple Oak","Wake",35.8652,-78.8197,12,29,NA,48
2017-12-30,"Bryson City","Swain",35.434767,-83.442133,12,30,NA,56
2017-12-30,"Triple Oak","Wake",35.8652,-78.8197,12,30,NA,58
2017-12-31,"Bryson City","Swain",35.434767,-83.442133,12,31,NA,55
2017-12-31,"Triple Oak","Wake",35.8652,-78.8197,12,31,NA,12
2018-01-01,"Bryson City","Swain",35.434767,-83.442133,1,1,NA,35
2018-01-01,"Triple Oak","Wake",35.8652,-78.8197,1,1,NA,15
2018-01-02,"Bryson City","Swain",35.434767,-83.442133,1,2,NA,51
2018-01-02,"Triple Oak","Wake",35.8652,-78.8197,1,2,NA,29
2018-01-03,"Blackstone","Lee",35.4325,-79.2887,1,3,NA,52
2018-01-03,"Bryson City","Swain",35.434767,-83.442133,1,3,NA,44
2018-01-03,"Triple Oak","Wake",35.8652,-78.8197,1,3,NA,48
2018-01-04,"Blackstone","Lee",35.4325,-79.2887,1,4,33,54
2018-01-04,"Bryson City","Swain",35.434767,-83.442133,1,4,NA,28
2018-01-04,"Triple Oak","Wake",35.8652,-78.8197,1,4,NA,26
2018-01-05,"Blackstone","Lee",35.4325,-79.2887,1,5,34,52
2018-01-05,"Bryson City","Swain",35.434767,-83.442133,1,5,NA,30
2018-01-05,"Triple Oak","Wake",35.8652,-78.8197,1,5,NA,31
2018-01-06,"Blackstone","Lee",35.4325,-79.2887,1,6,33,51
2018-01-06,"Bryson City","Swain",35.434767,-83.442133,1,6,NA,35
2018-01-06,"Triple Oak","Wake",35.8652,-78.8197,1,6,NA,19
2018-01-07,"Blackstone","Lee",35.4325,-79.2887,1,7,35,48
2018-01-07,"Bryson City","Swain",35.434767,-83.442133,1,7,NA,54
2018-01-07,"Triple Oak","Wake",35.8652,-78.8197,1,7,NA,27
2018-01-08,"Blackstone","Lee",35.4325,-79.2887,1,8,34,44
2018-01-08,"Bryson City","Swain",35.434767,-83.442133,1,8,NA,71
2018-01-08,"Triple Oak","Wake",35.8652,-78.8197,1,8,NA,51
2018-01-09,"Blackstone","Lee",35.4325,-79.2887,1,9,37,52
2018-01-09,"Bryson City","Swain",35.434767,-83.442133,1,9,NA,78
2018-01-09,"Triple Oak","Wake",35.8652,-78.8197,1,9,NA,48
2018-01-10,"Blackstone","Lee",35.4325,-79.2887,1,10,35,47
2018-01-10,"Bryson City","Swain",35.434767,-83.442133,1,10,NA,56
2018-01-10,"Triple Oak","Wake",35.8652,-78.8197,1,10,NA,32
2018-01-11,"Blackstone","Lee",35.4325,-79.2887,1,11,27,44
2018-01-11,"Bryson City","Swain",35.434767,-83.442133,1,11,NA,17
2018-01-11,"Triple Oak","Wake",35.8652,-78.8197,1,11,NA,36
2018-01-12,"Blackstone","Lee",35.4325,-79.2887,1,12,36,3
2018-01-12,"Bryson City","Swain",35.434767,-83.442133,1,12,NA,10
2018-01-12,"Triple Oak","Wake",35.8652,-78.8197,1,12,NA,20
2018-01-13,"Blackstone","Lee",35.4325,-79.2887,1,13,32,26
2018-01-13,"Bryson City","Swain",35.434767,-83.442133,1,13,NA,18
